Demo_Task,Fiscal_Period,Txn_ID,Entity,Posting_Date,Account_Code,P_L_Section,P_L_Line_Item,Category,Cost_Center,Cost_Center_Name,Vendor_or_Customer,Invoice_Number,PO_Number,Amount_AUD,Input_or_Calculated,Close_Readiness_Flag,Anomaly_Flag,Approval_Required,Source_File_Target
"IBM BOB 1 - Group P&L",2026-06,TXN005018,AUS01,2026-06-10,5000,"General and administrative","Salaries and wages",Personnel,IT,"Information Technology",Snowflake,BOB-PL-0810,PO-PL-9984,129210.69,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005019,PNG01,2026-06-26,5100,"Other operating expenses","Office rent",Facilities,SA,"South Australia Operations",AWS,BOB-PL-0811,PO-PL-7091,163858.78,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005020,AUS01,2026-06-16,2210,"Tax provision","Income tax payable","Current Liabilities",R&D,"Research & Development","Melbourne Airport",BOB-PL-0812,PO-PL-2341,33535.79,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005021,AUS01,2026-06-03,6020,"Cost of revenue","Direct labor",COGS,VIC,"Victoria Operations",AWS,BOB-PL-0813,PO-PL-2322,91141.00,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005022,FJI01,2026-06-04,5920,"Other income / expense","FX loss",Finance,WA,"Western Australia Operations","IBM Australia",BOB-PL-0814,PO-PL-2235,134502.40,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005023,NZL01,2026-06-04,5320,"General and administrative","Audit fees",External,NT,"Northern Territory Operations",Snowflake,BOB-PL-0815,PO-PL-4396,146254.61,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005024,AUS01,2026-06-31,4000,Revenue,"Product sales","Operating Revenue",MKT,"Marketing & Sales",Deloitte,BOB-PL-0816,PO-PL-5158,299426.95,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005025,AUS01,2026-06-16,4010,Revenue,"Service revenue","Operating Revenue",MKT,"Marketing & Sales",Deloitte,BOB-PL-0817,PO-PL-4302,262770.25,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005026,NZL01,2026-06-16,6030,"Cost of revenue","Manufacturing overhead",COGS,WA,"Western Australia Operations","QBE Insurance",BOB-PL-0818,PO-PL-7349,2336.16,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005027,AUS01,2026-06-21,4010,Revenue,"Service revenue","Operating Revenue",TAS,"Tasmania Operations","Qantas Commercial",BOB-PL-0819,PO-PL-5867,64696.16,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005028,NZL01,2026-06-10,4010,Revenue,"Service revenue","Operating Revenue",NSW,"New South Wales Operations","SAP Australia",BOB-PL-0820,PO-PL-9733,43572.02,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005029,AUS01,2026-06-02,2210,"Tax provision","Income tax payable","Current Liabilities",VIC,"Victoria Operations","Google Ads",BOB-PL-0821,PO-PL-8439,23568.68,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005030,AUS01,2026-06-19,5000,"General and administrative","Salaries and wages",Personnel,FIN,"Finance & Accounting","Energy Australia",BOB-PL-0822,PO-PL-7918,72300.00,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005031,AUS01,2026-06-18,5010,"General and administrative","Employee benefits",Personnel,OPS,"Operations & Logistics",Snowflake,BOB-PL-0823,PO-PL-9006,138745.02,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005032,AUS01,2026-06-03,5110,"Other operating expenses",Utilities,Facilities,WA,"Western Australia Operations","SAP Australia",BOB-PL-0824,PO-PL-3511,142035.52,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005033,AUS01,2026-06-19,4010,Revenue,"Service revenue","Operating Revenue",QLD,"Queensland Operations","Melbourne Airport",BOB-PL-0825,PO-PL-4038,380667.04,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005034,PNG01,2026-06-23,6020,"Cost of revenue","Direct labor",COGS,QLD,"Queensland Operations","Melbourne Airport",BOB-PL-0826,PO-PL-2051,3175.47,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005035,AUS01,2026-06-21,4000,Revenue,"Product sales","Operating Revenue",NSW,"New South Wales Operations","Melbourne Airport",BOB-PL-0827,PO-PL-5329,144838.40,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005036,AUS01,2026-06-28,4000,Revenue,"Product sales","Operating Revenue",NSW,"New South Wales Operations",Snowflake,BOB-PL-0828,PO-PL-4830,94242.38,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005037,FJI01,2026-06-24,6000,"Cost of revenue","Cost of goods sold",COGS,CORP,"Corporate Head Office",Deloitte,BOB-PL-0829,PO-PL-6116,116301.66,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005038,NZL01,2026-06-24,4020,Revenue,"Subscription revenue","Operating Revenue",FIN,"Finance & Accounting","Energy Australia",BOB-PL-0830,PO-PL-3885,34262.99,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005039,PNG01,2026-06-26,6000,"Cost of revenue","Cost of goods sold",COGS,ACT,"Australian Capital Territory","IBM Australia",BOB-PL-0831,PO-PL-3767,73981.39,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005040,AUS01,2026-06-19,6030,"Cost of revenue","Manufacturing overhead",COGS,VIC,"Victoria Operations",Snowflake,BOB-PL-0832,PO-PL-7449,80720.99,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005041,AUS01,2026-06-31,5000,"General and administrative","Salaries and wages",Personnel,IT,"Information Technology",Deloitte,BOB-PL-0833,PO-PL-3309,176035.35,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005042,AUS01,2026-06-22,5920,"Other income / expense","FX loss",Finance,NSW,"New South Wales Operations","IBM Australia",BOB-PL-0834,PO-PL-5130,145899.67,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005043,AUS01,2026-06-11,5010,"General and administrative","Employee benefits",Personnel,FIN,"Finance & Accounting","Melbourne Airport",BOB-PL-0835,PO-PL-8088,37213.36,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005044,FJI01,2026-06-29,5700,"Research and development",Training,Development,ACT,"Australian Capital Territory",Officeworks,BOB-PL-0836,PO-PL-8113,90667.02,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005045,AUS01,2026-06-16,6000,"Cost of revenue","Cost of goods sold",COGS,MKT,"Marketing & Sales","QBE Insurance",BOB-PL-0837,PO-PL-5824,43635.35,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005046,NZL01,2026-06-09,4000,Revenue,"Product sales","Operating Revenue",NSW,"New South Wales Operations",LinkedIn,BOB-PL-0838,PO-PL-5650,93602.41,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005047,NZL01,2026-06-06,4000,Revenue,"Product sales","Operating Revenue",ACT,"Australian Capital Territory","Qantas Commercial",BOB-PL-0839,PO-PL-8364,270267.22,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005048,AUS01,2026-06-22,5000,"General and administrative","Salaries and wages",Personnel,R&D,"Research & Development","IBM Australia",BOB-PL-0840,PO-PL-9142,127906.31,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005049,AUS01,2026-06-23,4020,Revenue,"Subscription revenue","Operating Revenue",TAS,"Tasmania Operations",Officeworks,BOB-PL-0841,PO-PL-5405,121874.83,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005050,AUS01,2026-06-01,5000,"General and administrative","Salaries and wages",Personnel,FIN,"Finance & Accounting","Qantas Commercial",BOB-PL-0842,PO-PL-5066,25442.30,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005051,PNG01,2026-06-30,5320,"General and administrative","Audit fees",External,R&D,"Research & Development","QBE Insurance",BOB-PL-0843,PO-PL-6455,56074.53,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005052,AUS01,2026-06-12,6030,"Cost of revenue","Manufacturing overhead",COGS,OPS,"Operations & Logistics",Deloitte,BOB-PL-0844,PO-PL-8056,145966.30,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005053,AUS01,2026-06-04,5920,"Other income / expense","FX loss",Finance,TAS,"Tasmania Operations","Energy Australia",BOB-PL-0845,PO-PL-3345,106047.42,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005054,AUS01,2026-06-14,5010,"General and administrative","Employee benefits",Personnel,QLD,"Queensland Operations","Google Ads",BOB-PL-0846,PO-PL-7396,135185.41,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005055,AUS01,2026-06-22,5910,"Other income / expense","Interest expense",Finance,MKT,"Marketing & Sales","Google Ads",BOB-PL-0847,PO-PL-7534,15938.12,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005056,AUS01,2026-06-10,5000,"General and administrative","Salaries and wages",Personnel,WA,"Western Australia Operations","Google Ads",BOB-PL-0848,PO-PL-2227,117223.46,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005057,AUS01,2026-06-04,6000,"Cost of revenue","Cost of goods sold",COGS,R&D,"Research & Development","QBE Insurance",BOB-PL-0849,PO-PL-6523,44878.18,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005058,FJI01,2026-06-11,4000,Revenue,"Product sales","Operating Revenue",SA,"South Australia Operations","QBE Insurance",BOB-PL-0850,PO-PL-2727,136831.76,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005059,AUS01,2026-06-28,4000,Revenue,"Product sales","Operating Revenue",ACT,"Australian Capital Territory","IBM Australia",BOB-PL-0851,PO-PL-5638,212654.81,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005060,AUS01,2026-06-07,4000,Revenue,"Product sales","Operating Revenue",CORP,"Corporate Head Office","SAP Australia",BOB-PL-0852,PO-PL-4568,87933.47,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005061,AUS01,2026-06-30,5010,"General and administrative","Employee benefits",Personnel,TAS,"Tasmania Operations",LinkedIn,BOB-PL-0853,PO-PL-3470,37818.34,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005062,AUS01,2026-06-17,5520,"Sales and marketing",Events,Sales,ACT,"Australian Capital Territory","IBM Australia",BOB-PL-0854,PO-PL-9913,127718.80,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005063,AUS01,2026-06-21,4000,Revenue,"Product sales","Operating Revenue",QLD,"Queensland Operations",AWS,BOB-PL-0855,PO-PL-7254,342247.69,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005064,AUS01,2026-06-06,4000,Revenue,"Product sales","Operating Revenue",MKT,"Marketing & Sales","Qantas Commercial",BOB-PL-0856,PO-PL-2248,92472.28,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005065,AUS01,2026-06-27,4000,Revenue,"Product sales","Operating Revenue",CORP,"Corporate Head Office","IBM Australia",BOB-PL-0857,PO-PL-4470,197550.10,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005066,FJI01,2026-06-19,5000,"General and administrative","Salaries and wages",Personnel,MKT,"Marketing & Sales","Qantas Commercial",BOB-PL-0858,PO-PL-8313,59150.98,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005067,AUS01,2026-06-16,5000,"General and administrative","Salaries and wages",Personnel,CORP,"Corporate Head Office",LinkedIn,BOB-PL-0859,PO-PL-8935,122140.51,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005068,AUS01,2026-06-12,4000,Revenue,"Product sales","Operating Revenue",FIN,"Finance & Accounting",LinkedIn,BOB-PL-0860,PO-PL-6440,181838.24,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005069,FJI01,2026-06-04,5520,"Sales and marketing",Events,Sales,QLD,"Queensland Operations",Snowflake,BOB-PL-0861,PO-PL-5691,123756.55,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005070,PNG01,2026-06-05,6010,"Cost of revenue","Direct materials",COGS,ACT,"Australian Capital Territory",AWS,BOB-PL-0862,PO-PL-2548,151369.25,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005071,AUS01,2026-06-12,6010,"Cost of revenue","Direct materials",COGS,ACT,"Australian Capital Territory","Google Ads",BOB-PL-0863,PO-PL-4943,12455.92,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005072,NZL01,2026-06-25,5520,"Sales and marketing",Events,Sales,HR,"Human Resources","SAP Australia",BOB-PL-0864,PO-PL-5102,35493.99,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005073,NZL01,2026-06-13,6020,"Cost of revenue","Direct labor",COGS,MKT,"Marketing & Sales","Qantas Commercial",BOB-PL-0865,PO-PL-9349,158031.89,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005074,FJI01,2026-06-27,5600,"Other operating expenses",Telecommunications,Operations,NT,"Northern Territory Operations","Energy Australia",BOB-PL-0866,PO-PL-8302,94678.56,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005075,PNG01,2026-06-28,5200,"Research and development","Software licenses",IT,R&D,"Research & Development","Google Ads",BOB-PL-0867,PO-PL-4932,49882.00,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005076,AUS01,2026-06-30,4100,"Other income / expense","Interest income","Non-Operating Revenue",IT,"Information Technology","Qantas Commercial",BOB-PL-0868,PO-PL-6789,348920.65,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005077,AUS01,2026-06-01,4000,Revenue,"Product sales","Operating Revenue",R&D,"Research & Development","Qantas Commercial",BOB-PL-0869,PO-PL-7899,71181.98,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005078,AUS01,2026-06-06,6020,"Cost of revenue","Direct labor",COGS,OPS,"Operations & Logistics",Deloitte,BOB-PL-0870,PO-PL-3147,147179.42,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005079,NZL01,2026-06-09,6000,"Cost of revenue","Cost of goods sold",COGS,CORP,"Corporate Head Office",AWS,BOB-PL-0871,PO-PL-9652,133704.78,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005080,AUS01,2026-06-23,4000,Revenue,"Product sales","Operating Revenue",WA,"Western Australia Operations","QBE Insurance",BOB-PL-0872,PO-PL-3489,411166.64,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005081,FJI01,2026-06-16,5210,"Research and development","Cloud services",IT,FIN,"Finance & Accounting","Melbourne Airport",BOB-PL-0873,PO-PL-8261,68367.60,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005082,AUS01,2026-06-31,6030,"Cost of revenue","Manufacturing overhead",COGS,WA,"Western Australia Operations",Deloitte,BOB-PL-0874,PO-PL-6397,6954.67,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005083,NZL01,2026-06-06,6020,"Cost of revenue","Direct labor",COGS,WA,"Western Australia Operations",AWS,BOB-PL-0875,PO-PL-4695,30306.00,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005084,AUS01,2026-06-23,5100,"Other operating expenses","Office rent",Facilities,IT,"Information Technology","Energy Australia",BOB-PL-0876,PO-PL-8504,25254.00,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005085,NZL01,2026-06-01,5500,"Sales and marketing","Campaign spend",Sales,VIC,"Victoria Operations","Energy Australia",BOB-PL-0877,PO-PL-4077,141254.24,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005086,NZL01,2026-06-21,4020,Revenue,"Subscription revenue","Operating Revenue",VIC,"Victoria Operations","SAP Australia",BOB-PL-0878,PO-PL-4002,231847.20,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005087,NZL01,2026-06-08,4000,Revenue,"Product sales","Operating Revenue",IT,"Information Technology","Energy Australia",BOB-PL-0879,PO-PL-8262,361354.97,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005088,NZL01,2026-06-09,5700,"Research and development",Training,Development,HR,"Human Resources",Deloitte,BOB-PL-0880,PO-PL-5350,99138.44,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005089,NZL01,2026-06-03,4000,Revenue,"Product sales","Operating Revenue",ACT,"Australian Capital Territory","SAP Australia",BOB-PL-0881,PO-PL-3998,282325.75,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005090,AUS01,2026-06-02,6020,"Cost of revenue","Direct labor",COGS,ACT,"Australian Capital Territory","QBE Insurance",BOB-PL-0882,PO-PL-2466,146028.34,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005091,FJI01,2026-06-25,6020,"Cost of revenue","Direct labor",COGS,VIC,"Victoria Operations","Qantas Commercial",BOB-PL-0883,PO-PL-8970,86958.44,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005092,FJI01,2026-06-22,4000,Revenue,"Product sales","Operating Revenue",FIN,"Finance & Accounting","SAP Australia",BOB-PL-0884,PO-PL-3693,27954.97,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005093,AUS01,2026-06-13,5320,"General and administrative","Audit fees",External,R&D,"Research & Development",AWS,BOB-PL-0885,PO-PL-7999,169689.37,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005094,NZL01,2026-06-05,5010,"General and administrative","Employee benefits",Personnel,HR,"Human Resources","SAP Australia",BOB-PL-0886,PO-PL-7798,91757.55,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005095,AUS01,2026-06-01,6020,"Cost of revenue","Direct labor",COGS,CORP,"Corporate Head Office","Google Ads",BOB-PL-0887,PO-PL-5681,126958.52,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005096,NZL01,2026-06-07,6000,"Cost of revenue","Cost of goods sold",COGS,OPS,"Operations & Logistics",LinkedIn,BOB-PL-0888,PO-PL-6317,25481.92,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005097,AUS01,2026-06-16,6020,"Cost of revenue","Direct labor",COGS,SA,"South Australia Operations",AWS,BOB-PL-0889,PO-PL-7736,141011.18,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005098,AUS01,2026-06-14,5510,"Sales and marketing",Advertising,Sales,MKT,"Marketing & Sales","Qantas Commercial",BOB-PL-0890,PO-PL-5494,150332.28,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005099,NZL01,2026-06-09,6030,"Cost of revenue","Manufacturing overhead",COGS,SA,"South Australia Operations",LinkedIn,BOB-PL-0891,PO-PL-9373,74395.12,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005100,AUS01,2026-06-06,6000,"Cost of revenue","Cost of goods sold",COGS,HR,"Human Resources",LinkedIn,BOB-PL-0892,PO-PL-3123,49328.81,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005101,NZL01,2026-06-25,5000,"General and administrative","Salaries and wages",Personnel,FIN,"Finance & Accounting",AWS,BOB-PL-0893,PO-PL-6921,22125.08,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005102,NZL01,2026-06-04,5510,"Sales and marketing",Advertising,Sales,OPS,"Operations & Logistics","SAP Australia",BOB-PL-0894,PO-PL-9554,4229.27,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005103,NZL01,2026-06-04,5110,"Other operating expenses",Utilities,Facilities,TAS,"Tasmania Operations","IBM Australia",BOB-PL-0895,PO-PL-3034,157116.49,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005104,FJI01,2026-06-30,4000,Revenue,"Product sales","Operating Revenue",IT,"Information Technology","QBE Insurance",BOB-PL-0896,PO-PL-4158,306011.82,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN005105,AUS01,2026-06-20,5000,"General and administrative","Salaries and wages",Personnel,R&D,"Research & Development",AWS,BOB-PL-0897,PO-PL-9736,55927.42,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
