Demo_Task,Fiscal_Period,Txn_ID,Entity,Posting_Date,Account_Code,P_L_Section,P_L_Line_Item,Category,Cost_Center,Cost_Center_Name,Vendor_or_Customer,Invoice_Number,PO_Number,Amount_AUD,Input_or_Calculated,Close_Readiness_Flag,Anomaly_Flag,Approval_Required,Source_File_Target
IBM BOB 1 - Group P&L,2026-06,TXN004962,AUS01,2026-06-16,4000,Revenue,Product sales,Operating Revenue,IT,Information Technology,Microsoft,BOB-PL-0754,PO-PL-6367,412384.47,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004963,AUS01,2026-06-16,2210,Tax provision,Income tax payable,Current Liabilities,MKT,Marketing & Sales,Google Ads,BOB-PL-0755,PO-PL-7886,73839.89,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004964,NZL01,2026-06-31,5300,General and administrative,Professional services,External,WA,Western Australia Operations,Salesforce,BOB-PL-0756,PO-PL-9677,106467.26,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004965,AUS01,2026-06-04,4010,Revenue,Service revenue,Operating Revenue,NSW,New South Wales Operations,AWS,BOB-PL-0757,PO-PL-5733,54938.79,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004966,PNG01,2026-06-01,5010,General and administrative,Employee benefits,Personnel,TAS,Tasmania Operations,Officeworks,BOB-PL-0758,PO-PL-7573,109561.96,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004967,AUS01,2026-06-31,5320,General and administrative,Audit fees,External,CORP,Corporate Head Office,AWS,BOB-PL-0759,PO-PL-5951,94284.28,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004968,NZL01,2026-06-20,5910,Other income / expense,Interest expense,Finance,CORP,Corporate Head Office,Salesforce,BOB-PL-0760,PO-PL-4610,127897.86,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004969,PNG01,2026-06-24,5300,General and administrative,Professional services,External,VIC,Victoria Operations,Microsoft,BOB-PL-0761,PO-PL-9925,124239.58,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004970,NZL01,2026-06-23,2210,Tax provision,Income tax payable,Current Liabilities,VIC,Victoria Operations,Snowflake,BOB-PL-0762,PO-PL-1975,167492.16,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004971,NZL01,2026-06-04,2210,Tax provision,Income tax payable,Current Liabilities,ACT,Australian Capital Territory,Oracle,BOB-PL-0763,PO-PL-9554,68257.96,Input,Pending review,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004972,NZL01,2026-06-21,5000,General and administrative,Salaries and wages,Personnel,CORP,Corporate Head Office,Deloitte,BOB-PL-0764,PO-PL-5758,188801.8,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004973,AUS01,2026-06-14,5520,Sales and marketing,Events,Sales,NSW,New South Wales Operations,Energy Australia,BOB-PL-0765,PO-PL-3858,41402.49,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004974,NZL01,2026-06-07,2210,Tax provision,Income tax payable,Current Liabilities,R&D,Research & Development,LinkedIn,BOB-PL-0766,PO-PL-4590,160317.75,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004975,AUS01,2026-06-15,4000,Revenue,Product sales,Operating Revenue,MKT,Marketing & Sales,Melbourne Airport,BOB-PL-0767,PO-PL-8431,331183.9,Input,Pending review,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004976,AUS01,2026-06-09,5200,Research and development,Software licenses,IT,CORP,Corporate Head Office,Google Ads,BOB-PL-0768,PO-PL-1652,12545.06,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004977,FJI01,2026-06-15,5920,Other income / expense,FX Loss,Finance,WA,Western Australia Operations,LinkedIn,BOB-PL-0769,PO-PL-1136,140837.71,Input,Ready,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004978,AUS01,2026-06-01,5100,Other operating expenses,Office rent,Facilities,SA,South Australia Operations,Salesforce,BOB-PL-0770,PO-PL-9655,158837.29,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004979,PNG01,2026-06-08,5010,General and administrative,Employee benefits,Personnel,QLD,Queensland Operations,Qantas Commercial,BOB-PL-0771,PO-PL-1980,112336.48,Input,Pending review,High variance,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004980,NZL01,2026-06-15,2210,Tax provision,Income tax payable,Current Liabilities,WA,Western Australia Operations,Microsoft,BOB-PL-0772,PO-PL-6945,145835.69,Input,Ready,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004981,AUS01,2026-06-23,4020,Revenue,Subscription revenue,Operating Revenue,NSW,New South Wales Operations,Snowflake,BOB-PL-0773,PO-PL-2718,368193.62,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004982,PNG01,2026-06-15,5120,Other operating expenses,Office supplies,Facilities,VIC,Victoria Operations,Snowflake,BOB-PL-0774,PO-PL-3532,127634.85,Input,Pending review,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004983,AUS01,2026-06-27,5100,Other operating expenses,Office rent,Facilities,OPS,Operations & Logistics,Microsoft,BOB-PL-0775,PO-PL-7249,23547.43,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004984,PNG01,2026-06-17,4000,Revenue,Product sales,Operating Revenue,NSW,New South Wales Operations,Google Ads,BOB-PL-0776,PO-PL-8885,461509.73,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004985,PNG01,2026-06-31,5500,Sales and marketing,Campaign spend,Sales,SA,South Australia Operations,Deloitte,BOB-PL-0777,PO-PL-6274,21538.64,Input,Pending review,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004986,NZL01,2026-06-03,4010,Revenue,Service revenue,Operating Revenue,R&D,Research & Development,Oracle,BOB-PL-0778,PO-PL-6456,149539.38,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004987,FJI01,2026-06-19,2210,Tax provision,Income tax payable,Current Liabilities,HR,Human Resources,Microsoft,BOB-PL-0779,PO-PL-6724,152183.54,Input,Ready,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004988,AUS01,2026-06-05,5010,General and administrative,Employee benefits,Personnel,MKT,Marketing & Sales,Melbourne Airport,BOB-PL-0780,PO-PL-2625,8115.64,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004989,PNG01,2026-06-24,4100,Other income / expense,Interest income,Non-Operating Revenue,WA,Western Australia Operations,AWS,BOB-PL-0781,PO-PL-1686,167201.89,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004990,PNG01,2026-06-14,4020,Revenue,Subscription revenue,Operating Revenue,SA,South Australia Operations,Deloitte,BOB-PL-0782,PO-PL-7611,53783.45,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004991,PNG01,2026-06-17,4020,Revenue,Subscription revenue,Operating Revenue,IT,Information Technology,QBE Insurance,BOB-PL-0783,PO-PL-9783,100670.49,Input,Ready,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004992,NZL01,2026-06-07,2210,Tax provision,Income tax payable,Current Liabilities,CORP,Corporate Head Office,Oracle,BOB-PL-0784,PO-PL-9553,4814.92,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004993,PNG01,2026-06-17,6000,Cost of revenue,Cost of goods sold,COGS,NT,Northern Territory Operations,Deloitte,BOB-PL-0785,PO-PL-5063,71844.0,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004994,PNG01,2026-06-21,6020,Cost of revenue,Direct labor,COGS,MKT,Marketing & Sales,SAP Australia,BOB-PL-0786,PO-PL-9452,23776.39,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004995,AUS01,2026-06-19,4100,Other income / expense,Interest income,Non-Operating Revenue,SA,South Australia Operations,LinkedIn,BOB-PL-0787,PO-PL-2272,487554.29,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004996,PNG01,2026-06-03,5120,Other operating expenses,Office supplies,Facilities,OPS,Operations & Logistics,Microsoft,BOB-PL-0788,PO-PL-7215,123085.35,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004997,PNG01,2026-06-08,5120,Other operating expenses,Office supplies,Facilities,VIC,Victoria Operations,IBM Australia,BOB-PL-0789,PO-PL-3600,82869.84,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004998,NZL01,2026-06-22,6020,Cost of revenue,Direct labor,COGS,SA,South Australia Operations,QBE Insurance,BOB-PL-0790,PO-PL-8947,97326.11,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004999,FJI01,2026-06-01,4100,Other income / expense,Interest income,Non-Operating Revenue,VIC,Victoria Operations,Energy Australia,BOB-PL-0791,PO-PL-7314,285494.67,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005000,NZL01,2026-06-21,5510,Sales and marketing,Advertising,Sales,OPS,Operations & Logistics,Oracle,BOB-PL-0792,PO-PL-7296,97005.54,Input,Ready,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005001,PNG01,2026-06-01,5110,Other operating expenses,Utilities,Facilities,MKT,Marketing & Sales,IBM Australia,BOB-PL-0793,PO-PL-7567,189034.88,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005002,FJI01,2026-06-29,4000,Revenue,Product sales,Operating Revenue,MKT,Marketing & Sales,Oracle,BOB-PL-0794,PO-PL-1322,297395.27,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005003,AUS01,2026-06-15,5110,Other operating expenses,Utilities,Facilities,ACT,Australian Capital Territory,Officeworks,BOB-PL-0795,PO-PL-6979,112234.58,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005004,NZL01,2026-06-15,5320,General and administrative,Audit fees,External,WA,Western Australia Operations,Qantas Commercial,BOB-PL-0796,PO-PL-9586,129233.47,Input,Ready,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005005,AUS01,2026-06-19,5700,Research and development,Training,Development,CORP,Corporate Head Office,Deloitte,BOB-PL-0797,PO-PL-5082,81146.56,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005006,PNG01,2026-06-20,5520,Sales and marketing,Events,Sales,SA,South Australia Operations,Melbourne Airport,BOB-PL-0798,PO-PL-8427,50243.1,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005007,NZL01,2026-06-21,5000,General and administrative,Salaries and wages,Personnel,OPS,Operations & Logistics,IBM Australia,BOB-PL-0799,PO-PL-5127,48085.32,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005008,AUS01,2026-06-28,5210,Research and development,Cloud services,IT,WA,Western Australia Operations,LinkedIn,BOB-PL-0800,PO-PL-6889,187312.95,Input,Pending review,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005009,FJI01,2026-06-07,5100,Other operating expenses,Office rent,Facilities,R&D,Research & Development,Google Ads,BOB-PL-0801,PO-PL-6432,179068.66,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005010,PNG01,2026-06-11,2210,Tax provision,Income tax payable,Current Liabilities,ACT,Australian Capital Territory,Melbourne Airport,BOB-PL-0802,PO-PL-4223,143259.24,Input,Ready,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005011,PNG01,2026-06-08,2210,Tax provision,Income tax payable,Current Liabilities,OPS,Operations & Logistics,Salesforce,BOB-PL-0803,PO-PL-2503,7484.0,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005012,FJI01,2026-06-06,4100,Other income / expense,Interest income,Non-Operating Revenue,WA,Western Australia Operations,Snowflake,BOB-PL-0804,PO-PL-1954,279609.65,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005013,NZL01,2026-06-16,4020,Revenue,Subscription revenue,Operating Revenue,NT,Northern Territory Operations,Oracle,BOB-PL-0805,PO-PL-7401,213290.16,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005014,FJI01,2026-06-21,2210,Tax provision,Income tax payable,Current Liabilities,CORP,Corporate Head Office,Deloitte,BOB-PL-0806,PO-PL-7640,84892.62,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005015,NZL01,2026-06-12,4000,Revenue,Product sales,Operating Revenue,CORP,Corporate Head Office,Qantas Commercial,BOB-PL-0807,PO-PL-3458,291472.22,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005016,NZL01,2026-06-05,5910,Other income / expense,Interest expense,Finance,NT,Northern Territory Operations,Oracle,BOB-PL-0808,PO-PL-3667,171368.17,Input,Ready,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005017,NZL01,2026-06-30,5920,Other income / expense,FX Loss,Finance,WA,Western Australia Operations,IBM Australia,BOB-PL-0809,PO-PL-1265,65291.54,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005018,FJI01,2026-06-03,5520,Sales and marketing,Events,Sales,FIN,Finance & Accounting,Deloitte,BOB-PL-0810,PO-PL-2935,70873.77,Input,Ready,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005019,AUS01,2026-06-31,5000,General and administrative,Salaries and wages,Personnel,NSW,New South Wales Operations,IBM Australia,BOB-PL-0811,PO-PL-3519,86642.88,Input,Ready,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005020,FJI01,2026-06-04,5500,Sales and marketing,Campaign spend,Sales,MKT,Marketing & Sales,AWS,BOB-PL-0812,PO-PL-6131,50324.3,Input,Ready,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005021,AUS01,2026-06-14,4020,Revenue,Subscription revenue,Operating Revenue,QLD,Queensland Operations,Qantas Commercial,BOB-PL-0813,PO-PL-8580,478270.69,Input,Ready,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005022,FJI01,2026-06-09,2210,Tax provision,Income tax payable,Current Liabilities,HR,Human Resources,Energy Australia,BOB-PL-0814,PO-PL-6947,178901.46,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005023,PNG01,2026-06-20,6010,Cost of revenue,Direct materials,COGS,MKT,Marketing & Sales,Google Ads,BOB-PL-0815,PO-PL-3957,123271.77,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005024,FJI01,2026-06-31,4010,Revenue,Service revenue,Operating Revenue,HR,Human Resources,AWS,BOB-PL-0816,PO-PL-4565,235107.56,Input,Pending review,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005025,FJI01,2026-06-26,5500,Sales and marketing,Campaign spend,Sales,VIC,Victoria Operations,Microsoft,BOB-PL-0817,PO-PL-6817,119039.15,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005026,PNG01,2026-06-11,2210,Tax provision,Income tax payable,Current Liabilities,NSW,New South Wales Operations,Officeworks,BOB-PL-0818,PO-PL-2537,119037.37,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005027,AUS01,2026-06-22,5700,Research and development,Training,Development,WA,Western Australia Operations,Melbourne Airport,BOB-PL-0819,PO-PL-1080,57759.89,Input,Pending review,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005028,FJI01,2026-06-15,2210,Tax provision,Income tax payable,Current Liabilities,OPS,Operations & Logistics,Microsoft,BOB-PL-0820,PO-PL-3718,104442.56,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005029,PNG01,2026-06-11,5110,Other operating expenses,Utilities,Facilities,FIN,Finance & Accounting,QBE Insurance,BOB-PL-0821,PO-PL-1931,151613.99,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005030,PNG01,2026-06-30,5120,Other operating expenses,Office supplies,Facilities,FIN,Finance & Accounting,Deloitte,BOB-PL-0822,PO-PL-1125,94415.84,Input,Ready,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005031,FJI01,2026-06-28,4020,Revenue,Subscription revenue,Operating Revenue,R&D,Research & Development,Snowflake,BOB-PL-0823,PO-PL-1436,432574.98,Input,Ready,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005032,PNG01,2026-06-08,5000,General and administrative,Salaries and wages,Personnel,IT,Information Technology,Officeworks,BOB-PL-0824,PO-PL-1128,12759.1,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005033,PNG01,2026-06-15,5500,Sales and marketing,Campaign spend,Sales,CORP,Corporate Head Office,Deloitte,BOB-PL-0825,PO-PL-8424,134397.19,Input,Pending review,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005034,FJI01,2026-06-14,4000,Revenue,Product sales,Operating Revenue,R&D,Research & Development,Deloitte,BOB-PL-0826,PO-PL-2881,150221.51,Input,Pending review,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005035,PNG01,2026-06-29,5920,Other income / expense,FX Loss,Finance,OPS,Operations & Logistics,QBE Insurance,BOB-PL-0827,PO-PL-9376,126533.28,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005036,AUS01,2026-06-18,6030,Cost of revenue,Manufacturing overhead,COGS,QLD,Queensland Operations,Melbourne Airport,BOB-PL-0828,PO-PL-5124,67210.75,Input,Pending review,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005037,NZL01,2026-06-29,4100,Other income / expense,Interest income,Non-Operating Revenue,WA,Western Australia Operations,Officeworks,BOB-PL-0829,PO-PL-2275,258410.28,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005038,PNG01,2026-06-14,4000,Revenue,Product sales,Operating Revenue,NT,Northern Territory Operations,Deloitte,BOB-PL-0830,PO-PL-3156,363417.51,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005039,NZL01,2026-06-26,5300,General and administrative,Professional services,External,QLD,Queensland Operations,IBM Australia,BOB-PL-0831,PO-PL-2099,86702.4,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005040,NZL01,2026-06-30,4020,Revenue,Subscription revenue,Operating Revenue,FIN,Finance & Accounting,Deloitte,BOB-PL-0832,PO-PL-6116,464495.38,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005041,FJI01,2026-06-17,6000,Cost of revenue,Cost of goods sold,COGS,NT,Northern Territory Operations,Officeworks,BOB-PL-0833,PO-PL-3560,141867.31,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005042,NZL01,2026-06-18,4020,Revenue,Subscription revenue,Operating Revenue,MKT,Marketing & Sales,Salesforce,BOB-PL-0834,PO-PL-1670,402503.69,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005043,FJI01,2026-06-13,5120,Other operating expenses,Office supplies,Facilities,WA,Western Australia Operations,Deloitte,BOB-PL-0835,PO-PL-5875,57909.86,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005044,FJI01,2026-06-20,5210,Research and development,Cloud services,IT,MKT,Marketing & Sales,Officeworks,BOB-PL-0836,PO-PL-7653,55526.75,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005045,AUS01,2026-06-21,4010,Revenue,Service revenue,Operating Revenue,SA,South Australia Operations,Energy Australia,BOB-PL-0837,PO-PL-3331,58056.03,Input,Ready,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005046,FJI01,2026-06-19,5320,General and administrative,Audit fees,External,FIN,Finance & Accounting,Google Ads,BOB-PL-0838,PO-PL-7276,5112.52,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005047,AUS01,2026-06-21,5910,Other income / expense,Interest expense,Finance,R&D,Research & Development,AWS,BOB-PL-0839,PO-PL-6301,142968.18,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005048,AUS01,2026-06-16,5920,Other income / expense,FX Loss,Finance,HR,Human Resources,Melbourne Airport,BOB-PL-0840,PO-PL-6305,153505.47,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005049,AUS01,2026-06-17,4100,Other income / expense,Interest income,Non-Operating Revenue,R&D,Research & Development,Energy Australia,BOB-PL-0841,PO-PL-1994,418560.21,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN005050,FJI01,2026-06-09,5000,General and administrative,Salaries and wages,Personnel,IT,Information Technology,Salesforce,BOB-PL-0842,PO-PL-5255,163397.64,Input,Ready,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
