Txn_ID,Posting_Date_Raw,Invoice_Date_Raw,Fiscal_Period,Entity,Account_Code_Raw,Cost_Center_Raw,Cost_Center,Vendor_Name_Raw,Invoice_Number,PO_Number,Currency,Amount,Tax_Code,Narrative,Source_System
TXN006876,2026-06-01,2026-02-26,2026-06,FJI01,6000,,QLD,Climate Active Advisor,BOB-ESG-0668,PO-ESG-6846,NZD,80070.54,GST-FREE,ESG spend - Renewable sourcing premium,Oracle
TXN006877,2026-06-20,2026-06-14,2026-06,FJI01,6010,,HR,Origin Energy,BOB-ESG-0669,PO-ESG-8080,USD,92336.33,INPUT,ESG spend - Supplier ESG premium,Workday
TXN006878,2026-06-21,2026-06-16,2026-06,PNG01,6010,,NSW,EcoVadis,BOB-ESG-0670,PO-ESG-4218,AUD,32499.08,GST-FREE,ESG spend - Supplier ESG premium,Oracle
TXN006879,2026-06-14,2026-06-07,2026-06,FJI01,5400,,SA,Climate Active Advisor,BOB-ESG-0671,PO-ESG-4954,AUD,28534.59,GST-FREE,ESG spend - Fleet emissions,SAP
TXN006880,2026-06-23,2026-06-16,2026-06,AUS01,6010,,NSW,Origin Energy,BOB-ESG-0672,PO-ESG-9620,AUD,111989.07,INPUT,ESG spend - Supplier ESG premium,Workday
TXN006881,2026-06-04,2026-02-26,2026-06,FJI01,6010,,CORP,Energy Australia,BOB-ESG-0673,PO-ESG-1516,USD,95810.78,GST,ESG spend - Sustainable packaging,API Import
TXN006882,2026-06-06,2026-06-02,2026-06,FJI01,6010,,FIN,Energy Australia,BOB-ESG-0674,PO-ESG-8581,USD,113661.08,GST-FREE,ESG spend - Sustainable packaging,Manual Entry
TXN006883,2026-06-29,2026-06-28,2026-06,FJI01,6000,,OPS,EcoVadis,BOB-ESG-0675,PO-ESG-2435,USD,115840.1,EXPORT,ESG spend - Renewable sourcing premium,Oracle
TXN006884,2026-06-16,2026-06-11,2026-06,PNG01,6000,,R&D,Carbon Neutral Pty Ltd,BOB-ESG-0676,PO-ESG-5428,AUD,45763.09,EXPORT,ESG spend - Renewable sourcing premium,API Import
TXN006885,2026-06-15,2026-06-09,2026-06,PNG01,6010,,NT,Sustainable Packaging Co,BOB-ESG-0677,PO-ESG-7482,GBP,35082.25,INPUT,ESG spend - Supplier ESG premium,Workday
TXN006886,2026-06-16,2026-06-14,2026-06,PNG01,5110,,ACT,Climate Active Advisor,BOB-ESG-0678,PO-ESG-8400,GBP,60852.11,INPUT,ESG spend - Energy usage,Oracle
TXN006887,2026-06-06,2026-06-05,2026-06,FJI01,5600,,R&D,Carbon Neutral Pty Ltd,BOB-ESG-0679,PO-ESG-7024,AUD,108545.19,GST,ESG spend - Waste reduction,Manual Entry
TXN006888,2026-06-01,2026-02-27,2026-06,PNG01,5110,,QLD,Sustainable Packaging Co,BOB-ESG-0680,PO-ESG-2355,AUD,18575.06,GST-FREE,ESG spend - Energy usage,Manual Entry
TXN006889,2026-06-10,2026-06-07,2026-06,NZL01,5320,,SA,Origin Energy,BOB-ESG-0681,PO-ESG-9486,USD,16867.4,GST-FREE,ESG spend - Compliance assurance,SAP
TXN006890,2026-06-18,2026-06-11,2026-06,NZL01,6010,,VIC,Climate Active Advisor,BOB-ESG-0682,PO-ESG-1642,GBP,26332.55,EXPORT,ESG spend - Sustainable packaging,Manual Entry
TXN006891,2026-06-18,2026-06-13,2026-06,NZL01,5320,,NT,EcoVadis,BOB-ESG-0683,PO-ESG-9603,GBP,33823.95,INPUT,ESG spend - Compliance assurance,SAP
TXN006892,2026-06-23,2026-06-20,2026-06,PNG01,5320,,WA,Energy Australia,BOB-ESG-0684,PO-ESG-4388,USD,48612.01,INPUT,ESG spend - Compliance assurance,Manual Entry
TXN006893,2026-06-08,2026-06-07,2026-06,NZL01,5110,,R&D,EcoVadis,BOB-ESG-0685,PO-ESG-6348,AUD,15773.07,EXPORT,ESG spend - Energy usage,Manual Entry
TXN006894,2026-06-01,2026-02-28,2026-06,NZL01,5600,,CORP,Carbon Neutral Pty Ltd,BOB-ESG-0686,PO-ESG-8117,AUD,87551.95,EXPORT,ESG spend - Waste reduction,Manual Entry
TXN006895,2026-06-21,2026-06-20,2026-06,FJI01,5320,,MKT,Bureau Veritas,BOB-ESG-0687,PO-ESG-2721,USD,29686.02,EXPORT,ESG spend - Compliance assurance,API Import
TXN006896,2026-06-06,2026-06-01,2026-06,FJI01,6000,,MKT,Energy Australia,BOB-ESG-0688,PO-ESG-8781,GBP,93748.99,GST,ESG spend - Renewable sourcing premium,API Import
TXN006897,2026-06-24,2026-06-21,2026-06,AUS01,5600,,WA,Climate Active Advisor,BOB-ESG-0689,PO-ESG-2391,GBP,59633.72,EXPORT,ESG spend - Waste reduction,Oracle
TXN006898,2026-06-12,2026-06-08,2026-06,AUS01,6010,,TAS,Energy Australia,BOB-ESG-0690,PO-ESG-7866,USD,11442.95,GST-FREE,ESG spend - Supplier ESG premium,Oracle
TXN006899,2026-06-19,2026-06-14,2026-06,NZL01,6010,,FIN,Bureau Veritas,BOB-ESG-0691,PO-ESG-2068,GBP,81983.35,EXPORT,ESG spend - Supplier ESG premium,API Import
TXN006900,2026-06-27,2026-06-24,2026-06,NZL01,5320,,ACT,Origin Energy,BOB-ESG-0692,PO-ESG-6289,NZD,34195.38,GST-FREE,ESG spend - Compliance assurance,Workday
TXN006901,2026-06-22,2026-06-15,2026-06,PNG01,6010,,SA,Green Freight,BOB-ESG-0693,PO-ESG-9611,GBP,103047.66,GST-FREE,ESG spend - Sustainable packaging,Oracle
TXN006902,2026-06-23,2026-06-16,2026-06,FJI01,5300,,MKT,Climate Active Advisor,BOB-ESG-0694,PO-ESG-3818,USD,29124.5,GST,ESG spend - Carbon offsets,Manual Entry
TXN006903,2026-06-11,2026-06-08,2026-06,PNG01,6010,,QLD,EcoVadis,BOB-ESG-0695,PO-ESG-3286,GBP,19933.39,INPUT,ESG spend - Supplier ESG premium,Oracle
TXN006904,2026-06-05,2026-02-26,2026-06,PNG01,5400,,FIN,Bureau Veritas,BOB-ESG-0696,PO-ESG-8714,NZD,90216.81,EXPORT,ESG spend - Fleet emissions,SAP
TXN006905,2026-06-07,2026-06-03,2026-06,NZL01,6010,,IT,Carbon Neutral Pty Ltd,BOB-ESG-0697,PO-ESG-7266,NZD,64197.55,GST,ESG spend - Sustainable packaging,Workday
TXN006906,2026-06-26,2026-06-23,2026-06,PNG01,6010,,FIN,Bureau Veritas,BOB-ESG-0698,PO-ESG-3568,AUD,63048.16,GST-FREE,ESG spend - Supplier ESG premium,Manual Entry
TXN006907,2026-06-30,2026-06-26,2026-06,AUS01,5400,,MKT,EcoVadis,BOB-ESG-0699,PO-ESG-2042,AUD,55943.85,GST,ESG spend - Fleet emissions,SAP
TXN006908,2026-06-31,2026-06-24,2026-06,NZL01,6010,,MKT,Sustainable Packaging Co,BOB-ESG-0700,PO-ESG-5193,AUD,24066.06,GST-FREE,ESG spend - Sustainable packaging,Manual Entry
TXN006909,2026-06-30,2026-06-27,2026-06,FJI01,5400,,CORP,Energy Australia,BOB-ESG-0701,PO-ESG-1498,NZD,119451.06,GST,ESG spend - Fleet emissions,API Import
TXN006910,2026-06-28,2026-06-21,2026-06,NZL01,6010,,ACT,Green Freight,BOB-ESG-0702,PO-ESG-9467,NZD,60286.96,GST,ESG spend - Sustainable packaging,SAP
TXN006911,2026-06-13,2026-06-07,2026-06,FJI01,6010,,QLD,Sustainable Packaging Co,BOB-ESG-0703,PO-ESG-5998,AUD,6103.18,EXPORT,ESG spend - Sustainable packaging,Manual Entry
TXN006912,2026-06-05,2026-02-28,2026-06,FJI01,6010,,OPS,Origin Energy,BOB-ESG-0704,PO-ESG-1468,NZD,46782.22,EXPORT,ESG spend - Sustainable packaging,Manual Entry
TXN006913,2026-06-28,2026-06-25,2026-06,NZL01,6000,,ACT,Sustainable Packaging Co,BOB-ESG-0705,PO-ESG-2210,USD,96419.67,INPUT,ESG spend - Renewable sourcing premium,Manual Entry
TXN006914,2026-06-14,2026-06-10,2026-06,AUS01,5110,,CORP,Energy Australia,BOB-ESG-0706,PO-ESG-4475,AUD,66969.2,INPUT,ESG spend - Energy usage,Oracle
TXN006915,2026-06-20,2026-06-16,2026-06,PNG01,5320,,MKT,Energy Australia,BOB-ESG-0707,PO-ESG-3974,GBP,114126.05,GST-FREE,ESG spend - Compliance assurance,SAP
TXN006916,2026-06-23,2026-06-17,2026-06,AUS01,6010,,CORP,Carbon Neutral Pty Ltd,BOB-ESG-0708,PO-ESG-3030,GBP,109277.27,GST-FREE,ESG spend - Sustainable packaging,Workday
TXN006917,2026-06-03,2026-06-01,2026-06,AUS01,5110,,TAS,Climate Active Advisor,BOB-ESG-0709,PO-ESG-1230,USD,116661.87,GST,ESG spend - Energy usage,Workday
TXN006918,2026-06-31,2026-06-25,2026-06,FJI01,5300,,MKT,Green Freight,BOB-ESG-0710,PO-ESG-8225,USD,91190.07,INPUT,ESG spend - Carbon offsets,SAP
TXN006919,2026-06-15,2026-06-11,2026-06,NZL01,6000,,NSW,EcoVadis,BOB-ESG-0711,PO-ESG-5291,USD,16274.05,GST-FREE,ESG spend - Renewable sourcing premium,SAP
TXN006920,2026-06-26,2026-06-20,2026-06,AUS01,6010,,SA,Energy Australia,BOB-ESG-0712,PO-ESG-2900,GBP,65345.18,INPUT,ESG spend - Supplier ESG premium,Workday
TXN006921,2026-06-06,2026-02-28,2026-06,PNG01,6010,,NT,Bureau Veritas,BOB-ESG-0713,PO-ESG-5076,GBP,42294.38,EXPORT,ESG spend - Supplier ESG premium,Workday
TXN006922,2026-06-06,2026-06-05,2026-06,FJI01,6010,,FIN,Bureau Veritas,BOB-ESG-0714,PO-ESG-6776,AUD,46414.15,INPUT,ESG spend - Sustainable packaging,Manual Entry
TXN006923,2026-06-27,2026-06-24,2026-06,AUS01,5320,,VIC,Bureau Veritas,BOB-ESG-0715,PO-ESG-3085,NZD,5869.95,INPUT,ESG spend - Compliance assurance,API Import
TXN006924,2026-06-17,2026-06-10,2026-06,PNG01,5400,,NT,Sustainable Packaging Co,BOB-ESG-0716,PO-ESG-3723,AUD,113841.85,GST-FREE,ESG spend - Fleet emissions,Oracle
TXN006925,2026-06-27,2026-06-24,2026-06,FJI01,5110,,ACT,Bureau Veritas,BOB-ESG-0717,PO-ESG-4751,GBP,66073.64,EXPORT,ESG spend - Energy usage,Oracle
TXN006926,2026-06-06,2026-06-02,2026-06,PNG01,5320,,IT,Sustainable Packaging Co,BOB-ESG-0718,PO-ESG-4721,GBP,54587.83,GST-FREE,ESG spend - Compliance assurance,SAP
TXN006927,2026-06-25,2026-06-18,2026-06,NZL01,5400,,SA,EcoVadis,BOB-ESG-0719,PO-ESG-9450,AUD,57334.52,INPUT,ESG spend - Fleet emissions,Manual Entry
TXN006928,2026-06-22,2026-06-18,2026-06,NZL01,5300,,NSW,Energy Australia,BOB-ESG-0720,PO-ESG-1281,AUD,119018.9,INPUT,ESG spend - Carbon offsets,Workday
TXN006929,2026-06-10,2026-06-07,2026-06,AUS01,5400,,NSW,Origin Energy,BOB-ESG-0721,PO-ESG-7379,USD,75814.23,GST,ESG spend - Fleet emissions,Workday
TXN006930,2026-06-28,2026-06-25,2026-06,AUS01,5600,,NT,EcoVadis,BOB-ESG-0722,PO-ESG-1186,NZD,8022.52,EXPORT,ESG spend - Waste reduction,Manual Entry
TXN006931,2026-06-07,2026-06-03,2026-06,NZL01,6010,,WA,Energy Australia,BOB-ESG-0723,PO-ESG-5038,USD,51619.42,INPUT,ESG spend - Sustainable packaging,SAP
TXN006932,2026-06-05,2026-02-27,2026-06,FJI01,6010,,SA,Energy Australia,BOB-ESG-0724,PO-ESG-7864,NZD,32588.39,GST-FREE,ESG spend - Sustainable packaging,Oracle
TXN006933,2026-06-28,2026-06-24,2026-06,AUS01,5300,,NSW,Green Freight,BOB-ESG-0725,PO-ESG-8148,NZD,81109.56,GST,ESG spend - Carbon offsets,API Import
TXN006934,2026-06-31,2026-06-26,2026-06,FJI01,6010,,MKT,Bureau Veritas,BOB-ESG-0726,PO-ESG-3238,NZD,19843.0,GST-FREE,ESG spend - Supplier ESG premium,API Import
TXN006935,2026-06-27,2026-06-22,2026-06,FJI01,5110,,NT,Carbon Neutral Pty Ltd,BOB-ESG-0727,PO-ESG-4053,NZD,33150.77,GST-FREE,ESG spend - Energy usage,Oracle
TXN006936,2026-06-14,2026-06-13,2026-06,NZL01,5300,,NSW,Climate Active Advisor,BOB-ESG-0728,PO-ESG-4869,AUD,9772.47,INPUT,ESG spend - Carbon offsets,Workday
TXN006937,2026-06-07,2026-02-28,2026-06,NZL01,5600,,NT,Green Freight,BOB-ESG-0729,PO-ESG-8757,GBP,32177.82,GST,ESG spend - Waste reduction,Manual Entry
TXN006938,2026-06-22,2026-06-16,2026-06,FJI01,6010,,SA,EcoVadis,BOB-ESG-0730,PO-ESG-8139,AUD,73075.53,GST-FREE,ESG spend - Sustainable packaging,Workday
TXN006939,2026-06-09,2026-06-06,2026-06,PNG01,5400,,QLD,Sustainable Packaging Co,BOB-ESG-0731,PO-ESG-1593,USD,68439.14,GST,ESG spend - Fleet emissions,Manual Entry
TXN006940,2026-06-24,2026-06-17,2026-06,FJI01,5600,,IT,Origin Energy,BOB-ESG-0732,PO-ESG-3235,USD,102066.81,INPUT,ESG spend - Waste reduction,SAP
TXN006941,2026-06-04,2026-02-26,2026-06,FJI01,6010,,HR,Energy Australia,BOB-ESG-0733,PO-ESG-6103,NZD,18539.45,GST-FREE,ESG spend - Supplier ESG premium,Oracle
TXN006942,2026-06-29,2026-06-26,2026-06,PNG01,5600,,ACT,EcoVadis,BOB-ESG-0734,PO-ESG-8135,USD,59113.35,GST-FREE,ESG spend - Waste reduction,Oracle
TXN006943,2026-06-22,2026-06-18,2026-06,NZL01,5110,,VIC,Energy Australia,BOB-ESG-0735,PO-ESG-8995,GBP,67422.43,EXPORT,ESG spend - Energy usage,API Import
TXN006944,2026-06-26,2026-06-19,2026-06,FJI01,5320,,QLD,Climate Active Advisor,BOB-ESG-0736,PO-ESG-6121,AUD,85973.69,INPUT,ESG spend - Compliance assurance,SAP
TXN006945,2026-06-25,2026-06-19,2026-06,NZL01,5400,,VIC,Energy Australia,BOB-ESG-0737,PO-ESG-3841,NZD,52128.16,EXPORT,ESG spend - Fleet emissions,SAP
TXN006946,2026-06-02,2026-02-28,2026-06,NZL01,6010,,ACT,Climate Active Advisor,BOB-ESG-0738,PO-ESG-1930,GBP,100228.89,EXPORT,ESG spend - Supplier ESG premium,SAP
TXN006947,2026-06-11,2026-06-06,2026-06,PNG01,5600,,ACT,Origin Energy,BOB-ESG-0739,PO-ESG-3001,USD,105433.28,INPUT,ESG spend - Waste reduction,Workday
TXN006948,2026-06-15,2026-06-10,2026-06,NZL01,5320,,VIC,Carbon Neutral Pty Ltd,BOB-ESG-0740,PO-ESG-4517,NZD,88692.45,INPUT,ESG spend - Compliance assurance,API Import
TXN006949,2026-06-23,2026-06-22,2026-06,PNG01,5320,,NT,EcoVadis,BOB-ESG-0741,PO-ESG-1992,AUD,20555.23,GST-FREE,ESG spend - Compliance assurance,Workday
TXN006950,2026-06-14,2026-06-07,2026-06,PNG01,6010,,CORP,Bureau Veritas,BOB-ESG-0742,PO-ESG-4231,USD,49311.86,INPUT,ESG spend - Sustainable packaging,Manual Entry
TXN006951,2026-06-17,2026-06-12,2026-06,NZL01,5110,,IT,Carbon Neutral Pty Ltd,BOB-ESG-0743,PO-ESG-3546,USD,54505.47,INPUT,ESG spend - Energy usage,SAP
TXN006952,2026-06-23,2026-06-22,2026-06,FJI01,5600,,NT,Energy Australia,BOB-ESG-0744,PO-ESG-8691,GBP,48652.1,GST,ESG spend - Waste reduction,Workday
TXN006953,2026-06-18,2026-06-12,2026-06,PNG01,5320,,HR,Green Freight,BOB-ESG-0745,PO-ESG-1055,GBP,24403.77,INPUT,ESG spend - Compliance assurance,API Import
TXN006954,2026-06-20,2026-06-16,2026-06,PNG01,5400,,IT,EcoVadis,BOB-ESG-0746,PO-ESG-7257,AUD,62310.17,GST-FREE,ESG spend - Fleet emissions,Manual Entry
TXN006955,2026-06-30,2026-06-26,2026-06,NZL01,5400,,SA,Origin Energy,BOB-ESG-0747,PO-ESG-1309,USD,101485.56,GST-FREE,ESG spend - Fleet emissions,Oracle
TXN006956,2026-06-27,2026-06-25,2026-06,NZL01,5400,,WA,Energy Australia,BOB-ESG-0748,PO-ESG-1067,GBP,92966.01,GST-FREE,ESG spend - Fleet emissions,Workday
TXN006957,2026-06-13,2026-06-10,2026-06,NZL01,5400,,WA,Bureau Veritas,BOB-ESG-0749,PO-ESG-4585,GBP,11442.88,EXPORT,ESG spend - Fleet emissions,Workday
TXN006958,2026-06-04,2026-02-25,2026-06,NZL01,5110,,MKT,Carbon Neutral Pty Ltd,BOB-ESG-0750,PO-ESG-1439,USD,21006.77,GST,ESG spend - Energy usage,Oracle
TXN006959,2026-06-23,2026-06-18,2026-06,PNG01,5600,,HR,Green Freight,BOB-ESG-0751,PO-ESG-4766,GBP,41923.01,INPUT,ESG spend - Waste reduction,Oracle
TXN006960,2026-06-25,2026-06-21,2026-06,NZL01,5110,,FIN,Energy Australia,BOB-ESG-0752,PO-ESG-6203,AUD,50103.5,GST-FREE,ESG spend - Energy usage,API Import
TXN006961,2026-06-09,2026-06-04,2026-06,AUS01,5600,,NSW,EcoVadis,BOB-ESG-0753,PO-ESG-2573,NZD,67727.07,INPUT,ESG spend - Waste reduction,API Import
TXN006962,2026-06-04,2026-06-01,2026-06,PNG01,5600,,ACT,Green Freight,BOB-ESG-0754,PO-ESG-1443,GBP,6399.04,INPUT,ESG spend - Waste reduction,SAP
TXN006963,2026-06-31,2026-06-27,2026-06,AUS01,5110,,ACT,Bureau Veritas,BOB-ESG-0755,PO-ESG-2924,NZD,110050.68,INPUT,ESG spend - Energy usage,API Import
TXN006964,2026-06-16,2026-06-15,2026-06,FJI01,6010,,TAS,Bureau Veritas,BOB-ESG-0756,PO-ESG-5665,AUD,18422.57,GST-FREE,ESG spend - Supplier ESG premium,Manual Entry
TXN006965,2026-06-11,2026-06-08,2026-06,NZL01,5600,,NSW,EcoVadis,BOB-ESG-0757,PO-ESG-2662,USD,114671.97,EXPORT,ESG spend - Waste reduction,SAP
TXN006966,2026-06-22,2026-06-17,2026-06,NZL01,5300,,HR,Sustainable Packaging Co,BOB-ESG-0758,PO-ESG-6960,NZD,91938.37,GST-FREE,ESG spend - Carbon offsets,SAP
TXN006967,2026-06-08,2026-06-07,2026-06,FJI01,5400,,TAS,Sustainable Packaging Co,BOB-ESG-0759,PO-ESG-7544,NZD,47291.26,EXPORT,ESG spend - Fleet emissions,SAP
TXN006968,2026-06-01,2026-02-22,2026-06,PNG01,6000,,ACT,Sustainable Packaging Co,BOB-ESG-0760,PO-ESG-6941,GBP,87747.83,INPUT,ESG spend - Renewable sourcing premium,Oracle
TXN006969,2026-06-29,2026-06-26,2026-06,NZL01,5320,,R&D,Sustainable Packaging Co,BOB-ESG-0761,PO-ESG-7876,GBP,3964.85,GST-FREE,ESG spend - Compliance assurance,Workday
TXN006970,2026-06-18,2026-06-17,2026-06,PNG01,5600,,CORP,Origin Energy,BOB-ESG-0762,PO-ESG-8057,AUD,57861.24,INPUT,ESG spend - Waste reduction,Manual Entry
TXN006971,2026-06-21,2026-06-19,2026-06,PNG01,5600,,QLD,EcoVadis,BOB-ESG-0763,PO-ESG-7214,USD,12987.68,GST,ESG spend - Waste reduction,Oracle
TXN006972,2026-06-19,2026-06-14,2026-06,FJI01,5300,,WA,Sustainable Packaging Co,BOB-ESG-0764,PO-ESG-2766,NZD,117347.63,GST-FREE,ESG spend - Carbon offsets,Workday
TXN006973,2026-06-20,2026-06-17,2026-06,PNG01,5320,,NT,Climate Active Advisor,BOB-ESG-0765,PO-ESG-9866,USD,19850.14,GST,ESG spend - Compliance assurance,Manual Entry
TXN006974,2026-06-08,2026-06-06,2026-06,PNG01,6000,,TAS,Sustainable Packaging Co,BOB-ESG-0766,PO-ESG-7960,NZD,83401.58,INPUT,ESG spend - Renewable sourcing premium,API Import
TXN006975,2026-06-02,2026-02-27,2026-06,PNG01,6010,,HR,EcoVadis,BOB-ESG-0767,PO-ESG-1044,USD,53652.75,INPUT,ESG spend - Sustainable packaging,API Import
TXN006976,2026-06-30,2026-06-24,2026-06,PNG01,6000,,WA,Climate Active Advisor,BOB-ESG-0768,PO-ESG-1762,USD,5116.84,GST-FREE,ESG spend - Renewable sourcing premium,SAP
TXN006977,2026-06-29,2026-06-24,2026-06,FJI01,5320,,NT,Sustainable Packaging Co,BOB-ESG-0769,PO-ESG-6595,NZD,73568.92,EXPORT,ESG spend - Compliance assurance,SAP
TXN006978,2026-06-31,2026-06-30,2026-06,NZL01,5600,,SA,Energy Australia,BOB-ESG-0770,PO-ESG-8679,USD,81178.69,EXPORT,ESG spend - Waste reduction,Oracle
TXN006979,2026-06-20,2026-06-13,2026-06,AUS01,5400,,OPS,Origin Energy,BOB-ESG-0771,PO-ESG-1668,NZD,89285.97,EXPORT,ESG spend - Fleet emissions,Manual Entry
TXN006980,2026-06-21,2026-06-14,2026-06,FJI01,6010,,OPS,Carbon Neutral Pty Ltd,BOB-ESG-0772,PO-ESG-3109,AUD,67270.9,GST-FREE,ESG spend - Sustainable packaging,Workday
TXN006981,2026-06-14,2026-06-07,2026-06,PNG01,6010,,MKT,Sustainable Packaging Co,BOB-ESG-0773,PO-ESG-8496,GBP,84469.12,EXPORT,ESG spend - Sustainable packaging,API Import
TXN006982,2026-06-07,2026-06-04,2026-06,AUS01,6010,,CORP,Green Freight,BOB-ESG-0774,PO-ESG-6650,GBP,56595.32,EXPORT,ESG spend - Supplier ESG premium,API Import
TXN006983,2026-06-05,2026-02-28,2026-06,AUS01,6010,,HR,Sustainable Packaging Co,BOB-ESG-0775,PO-ESG-7354,NZD,112894.91,INPUT,ESG spend - Sustainable packaging,Manual Entry
TXN006984,2026-06-10,2026-06-07,2026-06,NZL01,6010,,R&D,Green Freight,BOB-ESG-0776,PO-ESG-6366,NZD,86742.42,GST,ESG spend - Sustainable packaging,API Import
TXN006985,2026-06-30,2026-06-23,2026-06,PNG01,6000,,ACT,Sustainable Packaging Co,BOB-ESG-0777,PO-ESG-6184,USD,64115.5,EXPORT,ESG spend - Renewable sourcing premium,Workday
TXN006986,2026-06-13,2026-06-09,2026-06,FJI01,5110,,ACT,Sustainable Packaging Co,BOB-ESG-0778,PO-ESG-5371,AUD,62936.97,EXPORT,ESG spend - Energy usage,SAP
TXN006987,2026-06-28,2026-06-21,2026-06,NZL01,6010,,R&D,Climate Active Advisor,BOB-ESG-0779,PO-ESG-2337,AUD,35735.48,EXPORT,ESG spend - Supplier ESG premium,Manual Entry
TXN006988,2026-06-15,2026-06-13,2026-06,NZL01,5300,,WA,Energy Australia,BOB-ESG-0780,PO-ESG-7806,GBP,91581.42,GST-FREE,ESG spend - Carbon offsets,SAP
TXN006989,2026-06-23,2026-06-20,2026-06,AUS01,6010,,NSW,Sustainable Packaging Co,BOB-ESG-0781,PO-ESG-6319,AUD,16103.63,EXPORT,ESG spend - Supplier ESG premium,API Import
TXN006990,2026-06-01,2026-02-22,2026-06,NZL01,5110,,R&D,Climate Active Advisor,BOB-ESG-0782,PO-ESG-1631,AUD,59917.64,INPUT,ESG spend - Energy usage,API Import
TXN006991,2026-06-31,2026-06-25,2026-06,NZL01,6000,,TAS,Green Freight,BOB-ESG-0783,PO-ESG-3869,AUD,60545.51,INPUT,ESG spend - Renewable sourcing premium,Workday
TXN006992,2026-06-18,2026-06-15,2026-06,AUS01,5320,,IT,EcoVadis,BOB-ESG-0784,PO-ESG-6702,GBP,53436.49,EXPORT,ESG spend - Compliance assurance,Workday
TXN006993,2026-06-09,2026-06-03,2026-06,FJI01,6000,,SA,Origin Energy,BOB-ESG-0785,PO-ESG-4511,NZD,40871.79,EXPORT,ESG spend - Renewable sourcing premium,API Import
TXN006994,2026-06-12,2026-06-06,2026-06,AUS01,5320,,OPS,Carbon Neutral Pty Ltd,BOB-ESG-0786,PO-ESG-8122,NZD,117037.67,EXPORT,ESG spend - Compliance assurance,Manual Entry
TXN006995,2026-06-06,2026-02-28,2026-06,NZL01,5300,,R&D,Sustainable Packaging Co,BOB-ESG-0787,PO-ESG-4650,GBP,46425.74,EXPORT,ESG spend - Carbon offsets,Oracle
TXN006996,2026-06-25,2026-06-23,2026-06,PNG01,5300,,WA,EcoVadis,BOB-ESG-0788,PO-ESG-2169,NZD,96591.01,EXPORT,ESG spend - Carbon offsets,SAP
TXN006997,2026-06-14,2026-06-08,2026-06,FJI01,5600,,ACT,Bureau Veritas,BOB-ESG-0789,PO-ESG-8717,USD,82657.1,GST,ESG spend - Waste reduction,Workday
TXN006998,2026-06-24,2026-06-18,2026-06,NZL01,5600,,QLD,EcoVadis,BOB-ESG-0790,PO-ESG-4464,USD,75851.5,GST,ESG spend - Waste reduction,Oracle
TXN006999,2026-06-10,2026-06-07,2026-06,PNG01,5110,,ACT,Bureau Veritas,BOB-ESG-0791,PO-ESG-7307,USD,12559.8,EXPORT,ESG spend - Energy usage,Oracle
TXN007000,2026-06-07,2026-06-02,2026-06,NZL01,5110,,QLD,Climate Active Advisor,BOB-ESG-0792,PO-ESG-7391,NZD,84468.51,EXPORT,ESG spend - Energy usage,Oracle
TXN007001,2026-06-24,2026-06-17,2026-06,PNG01,6010,,HR,Green Freight,BOB-ESG-0793,PO-ESG-4871,GBP,113437.89,GST-FREE,ESG spend - Supplier ESG premium,API Import
TXN007002,2026-06-30,2026-06-23,2026-06,NZL01,5320,,CORP,EcoVadis,BOB-ESG-0794,PO-ESG-5267,AUD,16981.93,INPUT,ESG spend - Compliance assurance,API Import
TXN007003,2026-06-23,2026-06-21,2026-06,NZL01,5400,,CORP,Climate Active Advisor,BOB-ESG-0795,PO-ESG-7213,GBP,27935.67,EXPORT,ESG spend - Fleet emissions,Manual Entry
TXN007004,2026-06-27,2026-06-23,2026-06,NZL01,5110,,NSW,Carbon Neutral Pty Ltd,BOB-ESG-0796,PO-ESG-5480,NZD,55792.59,INPUT,ESG spend - Energy usage,Workday
TXN007005,2026-06-14,2026-06-12,2026-06,PNG01,5400,,FIN,Energy Australia,BOB-ESG-0797,PO-ESG-5764,USD,89706.68,EXPORT,ESG spend - Fleet emissions,Manual Entry
TXN007006,2026-06-05,2026-02-28,2026-06,FJI01,6010,,IT,EcoVadis,BOB-ESG-0798,PO-ESG-5169,NZD,88531.75,GST-FREE,ESG spend - Sustainable packaging,Oracle
TXN007007,2026-06-22,2026-06-16,2026-06,FJI01,6010,,CORP,Bureau Veritas,BOB-ESG-0799,PO-ESG-1036,AUD,53336.6,GST,ESG spend - Sustainable packaging,SAP
TXN007008,2026-06-25,2026-06-20,2026-06,PNG01,5320,,WA,Green Freight,BOB-ESG-0800,PO-ESG-9284,USD,16535.99,GST-FREE,ESG spend - Compliance assurance,Manual Entry
TXN007009,2026-06-09,2026-06-07,2026-06,FJI01,5320,,QLD,Sustainable Packaging Co,BOB-ESG-0801,PO-ESG-8805,AUD,100049.66,GST,ESG spend - Compliance assurance,Oracle
TXN007010,2026-06-12,2026-06-09,2026-06,NZL01,5300,,IT,Carbon Neutral Pty Ltd,BOB-ESG-0802,PO-ESG-9173,GBP,20509.59,INPUT,ESG spend - Carbon offsets,API Import
TXN007011,2026-06-18,2026-06-13,2026-06,NZL01,5600,,FIN,EcoVadis,BOB-ESG-0803,PO-ESG-7240,NZD,102994.13,GST,ESG spend - Waste reduction,SAP
TXN007012,2026-06-03,2026-02-27,2026-06,NZL01,5320,,NT,Energy Australia,BOB-ESG-0804,PO-ESG-2271,NZD,51603.62,GST,ESG spend - Compliance assurance,API Import
